Join Name With Year,index,Name With Year,Previous Year Games Played,Previous Year Games Started,Previous Year Minutes Per Game,Previous Year Field Goals Per Game,Previous Year Field Goal Attempts Per Game,Previous Year Field Goal Percentage,Previous Year 3 Point Field Goals Per Game,Previous Year 3 Point Field Goal Attempts Per Game,Previous Year 3 Point Field Goal Percentage,Previous Year 2 Point Field Goals Per Game,Previous Year 2 Point Field Goal Attempts Per Game,Previous Year 2 Point Field Goal Percentage,Previous Year Effective Field Goal Percentage,Previous Year Free Throw Makes Per Game,Previous Year Free Throw Attempts Per Game,Previous Year Free Throw Percentage,Previous Year Offensive Rebounds Per Game,Previous Year Defensive Rebounds Per Game,Previous Year Total Rebounds Per Game,Previous Year Assists Per Game,Previous Year Steals Per Game,Previous Year Blocks Per Game,Previous Year Turnovers Per Game,Previous Year Personal Fouls Per Game,Previous Year Points Per Game,Previous Year Team,Previous Year Playoff Team,Previous Year Semifinal Team,Previous Year Final Team,Previous Year Bottom 6 Team,Previous Year Total Minutes Played,Previous Year Player Efficiency Rating,Previous Year True Shooting Percentage,Previous Year 3 Point Attempt Rate,Previous Year Free Throw Attempt Rate,Previous Year Offensive Rebound Percentage,Previous Year Defensive Rebound Percentage,Previous Year Total Rebound Percentage,Previous Year Assist Percentage,Previous Year Steal Percentage,Previous Year Block Percentage,Previous Year Turnover Percentage,Previous Year Usage Percentage,Previous Year Offensive Win Shares,Previous Year Defensive Win Shares,Previous Year Win Shares,Previous Year Win Shares Per 48 Minutes,Previous Year Offensive Box Plus/Minus,Previous Year Defensive Box Plus/Minus,Previous Year Box Plus/Minus,Previous Year Value Over Replacement Player,Previous Year Salary,Age,Years In League,Salary Cap,Luxury Tax Line,Position,Previous Year Team With Year,Previous Year Total Team Payroll,Salary Sums,Team Cap Space,Total NBA Cap Space,Target Salary,Target Salary Percentage Cap,Target Salary Percentage Luxury,Maximum Salary,Name.x,Year.x,Date,Team,Name,Notes,Tears,Year,Achilles,ACL,Meniscus,Meniscus Sum,Achilles Sum,ACL Sum,Tear Sum,Meniscus/Achilles/ACL Sum
2015 Channing Frye,6,2014-15 Channing Frye,82.0,82.0,28.2,4.1,9.5,0.4320000000000001,2.0,5.3,0.37,2.0,5.3,0.37,0.535,1.0,1.2,0.821,0.9,4.2,5.1,1.2,0.7,0.8,1.1,3.0,11.1,PHO,0,0,0,0,2312.0,13.2,0.555,0.555,0.122,3.6,16.6,10.1,6.4,1.3,2.1,9.8,17.3,2.9,2.4,5.3,0.109,0.9,0.2,1.1,1.8,6400000.0,30.0,8.0,63065000,76829000,C,2013-14 PHO,64412586.0,7351463.0,57061123.0,4938253187.0,8175476.0,0.12963570918893205,0.1064113290554348,17695200,Channing Frye,2015,,,,,,,,,,,,,,
2015 Charlie Villanueva,86,2014-15 Charlie Villanueva,20.0,0.0,9.0,1.8,4.6,0.38,0.7,2.8,0.25,0.7,2.8,0.25,0.457,0.4,0.7,0.5710000000000001,0.3,1.4,1.7,0.3,0.2,0.3,0.4,0.8,4.6,DET,0,0,0,0,180.0,12.7,0.469,0.609,0.152,3.5,17.9,10.3,5.5,1.1,2.2,6.7,25.0,0.0,0.1,0.1,0.034,-1.2,-4.0,-5.2,-0.1,8580000.0,29.0,9.0,63065000,76829000,PF,2013-14 DET,59157073.0,17080000.0,42077073.0,4938253187.0,1316809.0,0.020880187108538808,0.01713947858230616,17695200,Charlie Villanueva,2015,,,,,,,,,,,,,,
2015 Chris Andersen,52,2014-15 Chris Andersen,72.0,0.0,19.4,2.5,3.8,0.644,0.0,0.2,0.25,0.0,0.2,0.25,0.649,1.7,2.3,0.71,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,MIA,1,1,0,0,1396.0,18.5,0.6829999999999999,0.044,0.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,3.8,2.2,6.0,0.205,0.1,1.5,1.6,1.3,1399507.0,35.0,12.0,63065000,76829000,C,2013-14 MIA,82218984.0,86247931.0,-4028947.0,4938253187.0,5375000.0,0.08522952509315786,0.06996056176704109,20644400,Chris Andersen,2015,,,,,,,,,,,,,,
2015 Chris Bosh,72,2014-15 Chris Bosh,79.0,79.0,32.0,6.2,12.1,0.516,0.9,2.8,0.339,0.9,2.8,0.339,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,16.2,MIA,1,1,0,0,2531.0,19.0,0.597,0.229,0.285,5.1,20.3,13.0,5.8,1.7,2.7,10.4,22.6,4.6,3.4,8.0,0.152,0.5,0.0,0.5,1.6,19067500.0,29.0,11.0,63065000,76829000,PF,2013-14 MIA,82218984.0,86247931.0,-4028947.0,4938253187.0,20644400.0,0.3273511456433838,0.2687058272266983,20644400,Chris Bosh,2015,,,,,,,,,,,,,,
2015 Chris Douglas-Roberts,107,2014-15 Chris Douglas-Roberts,49.0,8.0,20.7,2.3,5.1,0.44,1.0,2.7,0.386,1.0,2.7,0.386,0.542,1.3,1.7,0.805,0.3,2.1,2.4,1.0,0.6,0.3,0.7,1.2,6.9,CHA,1,0,0,0,1016.0,12.2,0.588,0.524,0.325,1.8,11.5,6.6,7.9,1.5,1.2,11.1,14.7,1.1,1.2,2.4,0.113,-0.3,0.4,0.1,0.5,,27.0,5.0,63065000,76829000,SG,2013-14 CHA,60819062.0,23626355.0,37192707.0,4938253187.0,915243.0,0.014512693252992944,0.011912728266670138,14746000,Chris Douglas-Roberts,2015,,,,,,,,,,,,,,
2015 Chris Johnson,87,2014-15 Chris Johnson,40.0,0.0,19.7,2.1,5.4,0.397,1.1,3.2,0.339,1.1,3.2,0.339,0.498,0.9,1.1,0.86,0.8,1.7,2.4,0.8,0.7,0.1,0.6,1.6,6.3,BOS,0,0,0,0,789.0,10.8,0.537,0.593,0.201,4.3,9.8,7.0,6.0,1.8,0.4,8.6,14.3,0.9,0.5,1.4,0.085,0.1,-0.9,-0.8,0.2,,23.0,2.0,63065000,76829000,SF,2013-14 BOS,63769609.0,15135000.0,48634609.0,4938253187.0,107674.0,0.0017073495599778006,0.0014014760051543037,14746000,Chris Johnson,2015,,,,,,,,,,,,,,
2015 Chris Kaman,85,2014-15 Chris Kaman,39.0,13.0,18.9,4.5,8.9,0.509,0.0,0.1,0.0,0.0,0.1,0.0,0.509,1.3,1.7,0.765,1.4,4.5,5.9,1.5,0.3,1.0,1.9,2.4,10.4,LAL,0,0,0,1,736.0,17.0,0.537,0.009000000000000001,0.197,7.8,25.4,16.6,14.1,0.7,3.9,16.4,26.7,-0.2,0.7,0.5,0.036000000000000004,-3.1,0.7,-2.4,-0.1,3183000.0,31.0,11.0,63065000,76829000,C,2013-14 LAL,76755609.0,33506864.0,43248745.0,4938253187.0,4800000.0,0.07611194799016888,0.06247640864777623,20644400,Chris Kaman,2015,,,,,,,,,,,,,,
2015 Cole Aldrich,41,2014-15 Cole Aldrich,46.0,2.0,7.2,0.7,1.3,0.541,0.0,0.0,,0.0,0.0,,0.541,0.6,0.7,0.867,0.8,2.0,2.8,0.3,0.2,0.7,0.4,0.9,2.0,NYK,0,0,0,0,330.0,19.1,0.62,0.0,0.4920000000000001,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,0.6,0.6,1.2,0.17800000000000002,-2.6,3.8,1.2,0.3,,25.0,4.0,63065000,76829000,C,2013-14 NYK,88890427.0,26657474.0,62232953.0,4938253187.0,981084.0,0.015556711329580591,0.012769709354540602,14746000,Cole Aldrich,2015,,,,,,,,,,,,,,
2015 D.J. Augustin,24,2014-15 D.J. Augustin,71.0,9.0,27.3,4.2,10.1,0.415,1.9,4.7,0.401,1.9,4.7,0.401,0.508,2.8,3.2,0.885,0.2,1.6,1.8,4.4,0.7,0.0,1.8,2.1,13.1,CHI,1,0,0,0,1857.0,16.8,0.574,0.463,0.318,0.9,6.7,3.9,29.3,1.5,0.1,12.8,22.5,4.0,2.4,6.4,0.166,3.1,-2.1,1.0,1.4,1267000.0,26.0,6.0,63065000,76829000,PG,2013-14 CHI,85095835.0,24465347.0,60630488.0,4938253187.0,3000000.0,0.047569967493855544,0.03904775540486014,14746000,D.J. Augustin,2015,,,,,,,,,,,,,,
2015 Danny Granger,97,2014-15 Danny Granger,41.0,2.0,20.7,2.8,7.5,0.378,1.0,3.1,0.336,1.0,3.1,0.336,0.448,1.5,1.6,0.94,0.8,2.5,3.2,1.0,0.3,0.4,1.1,1.5,8.2,LAC,1,0,0,0,194.0,12.6,0.532,0.405,0.16699999999999998,4.2,11.6,8.0,6.6,0.8,1.6,10.0,22.8,0.1,0.2,0.3,0.07,-1.1,-2.3,-3.4,-0.1,14021788.0,30.0,9.0,63065000,76829000,SF,2013-14 LAC,73103861.0,36907754.0,36196107.0,4938253187.0,2077000.0,0.032934274161579326,0.027034062658631508,17695200,Danny Granger,2015,,,,,,,,,,,,,,
2015 Darius Miller,37,2014-15 Darius Miller,45.0,7.0,16.1,1.6,3.7,0.44,0.6,1.7,0.325,0.6,1.7,0.325,0.515,0.6,0.8,0.8059999999999999,0.2,1.0,1.2,1.0,0.5,0.2,0.5,2.0,4.4,NOP,0,0,0,0,723.0,9.0,0.55,0.464,0.217,1.4,7.0,4.2,8.7,1.7,1.0,10.8,12.8,0.6,0.2,0.8,0.055,-0.7,-1.7,-2.3,-0.1,788872.0,23.0,2.0,63065000,76829000,SF,2013-14 NOP,62186089.0,11481168.0,50704921.0,4938253187.0,400000.0,0.0063426623325140725,0.0052063673873146855,14746000,Darius Miller,2015,,,,,,,,,,,,,,
2015 Darren Collison,7,2014-15 Darren Collison,80.0,35.0,25.9,4.1,8.7,0.467,0.9,2.4,0.376,0.9,2.4,0.376,0.518,2.4,2.8,0.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4,LAC,1,0,0,0,2069.0,16.2,0.575,0.272,0.32299999999999995,2.6,7.3,5.0,21.9,2.2,0.6,14.3,19.7,3.8,2.0,5.9,0.136,1.4,-0.4,1.0,1.6,1900000.0,26.0,5.0,63065000,76829000,PG,2013-14 LAC,73103861.0,36907754.0,36196107.0,4938253187.0,4797664.0,0.07607490684214699,0.06244600346223431,14746000,Darren Collison,2015,,,,,,,,,,,,,,
2015 DeJuan Blair,77,2014-15 DeJuan Blair,78.0,13.0,15.6,2.7,5.0,0.534,0.0,0.0,0.0,0.0,0.0,0.0,0.534,1.0,1.6,0.636,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5,6.4,DAL,1,0,0,0,1214.0,17.3,0.557,0.005,0.308,13.3,21.6,17.5,8.9,2.5,1.4,14.7,19.6,1.8,1.5,3.4,0.133,-0.2,0.8,0.6,0.8,947907.0,24.0,5.0,63065000,76829000,C,2013-14 DAL,67486257.0,40879235.0,26607022.0,4938253187.0,2000000.0,0.03171331166257036,0.02603183693657343,14746000,DeJuan Blair,2015,,,,,,,,,,,,,,
2015 Devin Harris,42,2014-15 Devin Harris,40.0,0.0,20.5,2.4,6.4,0.378,0.8,2.5,0.307,0.8,2.5,0.307,0.439,2.3,2.9,0.8,0.2,1.9,2.1,4.5,0.7,0.1,1.5,1.8,7.9,DAL,1,0,0,0,818.0,14.6,0.517,0.398,0.453,1.1,10.8,6.0,31.0,1.8,0.2,16.2,20.2,1.2,0.4,1.6,0.094,0.5,-2.1,-1.6,0.1,1272279.0,30.0,10.0,63065000,76829000,PG,2013-14 DAL,67486257.0,40879235.0,26607022.0,4938253187.0,3878000.0,0.06149211131372394,0.05047573182001588,17695200,Devin Harris,2015,,,,,,,,,,,,,,
2015 Diante Garrett,115,2014-15 Diante Garrett,71.0,0.0,14.8,1.4,3.7,0.381,0.5,1.4,0.375,0.5,1.4,0.375,0.449,0.1,0.2,0.833,0.2,1.2,1.4,1.7,0.6,0.1,1.1,1.1,3.5,UTA,0,0,0,1,1048.0,7.1,0.459,0.362,0.045,1.2,9.8,5.3,17.6,2.1,0.4,21.7,15.1,-1.1,0.3,-0.8,-0.036000000000000004,-4.0,-1.2,-5.2,-0.8,,25.0,2.0,63065000,76829000,PG,2013-14 UTA,54491476.0,33592000.0,20899476.0,4938253187.0,915243.0,0.014512693252992944,0.011912728266670138,14746000,Diante Garrett,2015,,,,,,,,,,,,,,
2015 Dirk Nowitzki,49,2014-15 Dirk Nowitzki,80.0,80.0,32.9,7.9,15.9,0.4970000000000001,1.6,4.1,0.398,1.6,4.1,0.398,0.5489999999999999,4.2,4.7,0.899,0.5,5.7,6.2,2.7,0.9,0.6,1.5,2.1,21.7,DAL,1,0,0,0,2628.0,23.6,0.603,0.258,0.295,1.8,20.0,10.9,14.2,1.4,1.4,7.5,26.9,8.6,2.3,10.9,0.199,4.1,-0.8,3.3,3.5,22721381.0,35.0,16.0,63065000,76829000,C,2013-14 DAL,67486257.0,40879235.0,26607022.0,4938253187.0,7974482.0,0.12644861650677872,0.10379520753881998,20644400,Dirk Nowitzki,2015,,,,,,,,,,,,,,
2015 Drew Gooden,75,2014-15 Drew Gooden,22.0,0.0,18.0,3.5,6.5,0.531,0.3,0.8,0.412,0.3,0.8,0.412,0.556,1.1,1.2,0.889,1.7,3.5,5.2,0.7,0.5,0.3,0.8,2.4,8.3,WAS,1,0,0,0,395.0,18.4,0.591,0.119,0.189,10.7,23.0,16.7,6.3,1.3,1.5,9.9,19.7,0.9,0.6,1.4,0.173,-0.2,-0.8,-0.9,0.1,,32.0,12.0,63065000,76829000,PF,2013-14 WAS,64064905.0,16370659.0,47694246.0,4938253187.0,1448000.0,0.022960437643700943,0.018847049942079162,20644400,Drew Gooden,2015,,,,,,,,,,,,,,
2015 Dwyane Wade,4,2014-15 Dwyane Wade,54.0,53.0,32.9,7.7,14.1,0.545,0.2,0.6,0.281,0.2,0.6,0.281,0.551,3.5,4.8,0.733,1.1,3.4,4.5,4.7,1.5,0.5,3.0,2.0,19.0,MIA,1,1,0,0,1775.0,22.0,0.588,0.042,0.339,4.4,12.3,8.5,25.5,2.3,1.4,15.5,27.9,3.5,2.0,5.5,0.149,1.9,0.3,2.3,1.9,18673000.0,32.0,11.0,63065000,76829000,SG,2013-14 MIA,82218984.0,86247931.0,-4028947.0,4938253187.0,15000000.0,0.23784983746927774,0.19523877702430073,20644400,Dwyane Wade,2015,,,,,,,,,,,,,,
2015 E'Twaun Moore,36,2014-15 E'Twaun Moore,79.0,3.0,19.1,2.5,5.8,0.428,0.7,2.0,0.354,0.7,2.0,0.354,0.49,0.7,0.9,0.765,0.4,1.4,1.7,1.4,0.8,0.2,0.7,1.3,6.3,ORL,0,0,0,1,1506.0,11.1,0.513,0.353,0.149,2.2,8.1,5.1,11.8,2.0,0.7,10.2,16.4,0.6,1.1,1.7,0.055,-1.5,-0.8,-2.3,-0.1,884293.0,24.0,3.0,63065000,76829000,SG,2013-14 ORL,58318374.0,20584293.0,37734081.0,4938253187.0,948163.0,0.015034694362958852,0.012341212302646136,14746000,E'Twaun Moore,2015,,,,,,,,,,,,,,
2015 Earl Clark,91,2014-15 Earl Clark,54.0,17.0,14.2,1.8,4.8,0.3720000000000001,0.8,2.3,0.336,0.8,2.3,0.336,0.45,0.4,0.6,0.647,0.4,2.2,2.6,0.3,0.3,0.5,0.6,1.2,4.8,NYK,0,0,0,0,70.0,13.5,0.453,0.28600000000000003,0.476,3.3,24.2,13.4,4.3,0.8,7.6,3.8,17.5,0.0,0.1,0.1,0.08,-4.8,0.9,-3.9,0.0,4250000.0,26.0,5.0,63065000,76829000,PF,2013-14 NYK,88890427.0,26657474.0,62232953.0,4938253187.0,62552.0,0.0009918655355585506,0.0008141717320282706,14746000,Earl Clark,2015,,,,,,,,,,,,,,
2015 Ed Davis,32,2014-15 Ed Davis,63.0,4.0,15.2,2.5,4.6,0.534,0.0,0.0,,0.0,0.0,,0.534,0.7,1.4,0.528,1.5,2.7,4.1,0.4,0.3,0.7,0.6,1.8,5.7,MEM,1,0,0,0,956.0,15.9,0.542,0.0,0.307,11.4,20.9,16.1,4.5,0.9,3.7,10.8,17.8,1.2,1.4,2.6,0.129,-1.9,0.5,-1.3,0.2,3153860.0,24.0,4.0,63065000,76829000,C,2013-14 MEM,73789859.0,5825646.0,67964213.0,4938253187.0,981084.0,0.015556711329580591,0.012769709354540602,14746000,Ed Davis,2015,,,,,,,,,,,,,,
2015 Ekpe Udoh,35,2014-15 Ekpe Udoh,42.0,14.0,19.1,1.4,3.4,0.399,0.0,0.0,,0.0,0.0,,0.399,0.7,1.1,0.638,1.5,2.1,3.5,0.7,0.4,1.0,0.9,2.3,3.4,MIL,0,0,0,1,804.0,7.6,0.44,0.0,0.329,8.4,12.8,10.5,5.7,1.0,4.4,18.8,11.4,-0.4,0.4,0.0,0.0,-4.7,1.2,-3.5,-0.3,4469548.0,26.0,4.0,63065000,76829000,C,2013-14 MIL,49175131.0,15385647.0,33789484.0,4938253187.0,981084.0,0.015556711329580591,0.012769709354540602,14746000,Ekpe Udoh,2015,,,,,,,,,,,,,,
2015 Elton Brand,81,2014-15 Elton Brand,73.0,15.0,19.4,2.5,4.5,0.539,0.0,0.0,0.0,0.0,0.0,0.0,0.539,0.8,1.3,0.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,5.7,ATL,1,0,0,0,1414.0,14.0,0.561,0.006,0.28300000000000003,8.0,21.5,14.8,8.1,1.4,4.9,13.8,13.9,1.4,2.1,3.6,0.121,-2.7,3.1,0.5,0.9,4000000.0,34.0,15.0,63065000,76829000,C,2013-14 ATL,55131673.0,4000000.0,51131673.0,4938253187.0,2000000.0,0.03171331166257036,0.02603183693657343,20644400,Elton Brand,2015,,,,,,,,,,,,,,
2015 Evan Turner,31,2014-15 Evan Turner,81.0,56.0,30.3,5.4,12.6,0.425,0.6,1.9,0.321,0.6,1.9,0.321,0.45,2.6,3.2,0.813,0.8,4.3,5.0,3.2,0.8,0.1,2.3,2.4,14.0,IND,1,1,0,0,571.0,9.7,0.468,0.126,0.179,2.5,13.9,8.5,18.4,1.0,0.3,14.2,19.1,-0.2,0.9,0.7,0.059,-3.6,0.4,-3.2,-0.2,6679867.0,25.0,4.0,63065000,76829000,SF,2013-14 IND,55015196.0,10744867.0,44270329.0,4938253187.0,3278000.0,0.051978117814952825,0.04266618073904385,14746000,Evan Turner,2015,,,,,,,,,,,,,,
2015 Francisco Garcia,110,2014-15 Francisco Garcia,55.0,4.0,19.7,2.1,5.3,0.401,1.3,3.5,0.358,1.3,3.5,0.358,0.519,0.2,0.3,0.526,0.4,1.8,2.2,1.1,0.5,0.6,0.5,2.2,5.7,HOU,1,0,0,0,1083.0,9.3,0.521,0.6559999999999999,0.065,2.3,9.8,6.3,8.6,1.2,2.3,9.0,13.5,0.8,0.9,1.8,0.078,-0.3,0.1,-0.2,0.5,1265977.0,32.0,9.0,63065000,76829000,SF,2013-14 HOU,63413126.0,3383764.0,60029362.0,4938253187.0,1316809.0,0.020880187108538808,0.01713947858230616,17695200,Francisco Garcia,2015,,,,,,,,,,,,,,
2015 Garrett Temple,47,2014-15 Garrett Temple,75.0,0.0,8.5,0.7,1.9,0.362,0.1,0.4,0.207,0.1,0.4,0.207,0.383,0.4,0.6,0.698,0.3,0.6,0.9,1.0,0.5,0.1,0.6,1.0,1.8,WAS,1,0,0,0,638.0,7.8,0.431,0.206,0.305,3.8,8.7,6.2,15.8,2.8,1.4,20.8,14.3,-0.5,0.9,0.3,0.025,-4.6,1.0,-3.7,-0.3,916099.0,27.0,4.0,63065000,76829000,SG,2013-14 WAS,64064905.0,16370659.0,47694246.0,4938253187.0,981084.0,0.015556711329580591,0.012769709354540602,14746000,Garrett Temple,2015,,,,,,,,,,,,,,
2015 Glen Davis,105,2014-15 Glen Davis,68.0,44.0,24.4,4.0,8.7,0.457,0.1,0.2,0.364,0.1,0.2,0.364,0.46,1.4,2.0,0.693,1.6,3.6,5.2,1.1,0.9,0.4,1.1,2.3,9.4,LAC,1,0,0,0,308.0,10.3,0.527,0.012,0.284,7.8,16.7,12.4,3.3,1.9,1.7,15.7,15.5,0.1,0.4,0.5,0.079,-3.8,0.6,-3.2,-0.1,6400000.0,28.0,7.0,63065000,76829000,PF,2013-14 LAC,73103861.0,36907754.0,36196107.0,4938253187.0,1227985.0,0.019471735510980734,0.01598335264027906,17695200,Glen Davis,2015,,,,,,,,,,,,,,
2015 Greg Stiemsma,90,2014-15 Greg Stiemsma,55.0,20.0,18.3,1.3,2.2,0.574,0.0,0.0,0.0,0.0,0.0,0.0,0.574,0.3,0.6,0.594,1.3,2.8,4.1,0.7,0.6,1.0,0.8,3.1,2.9,NOP,0,0,0,0,1007.0,9.7,0.584,0.008,0.262,8.2,18.0,13.0,5.0,1.8,4.7,24.4,8.1,0.5,1.0,1.5,0.07200000000000001,-2.3,2.9,0.6,0.7,2676000.0,28.0,3.0,63065000,76829000,C,2013-14 NOP,62186089.0,11481168.0,50704921.0,4938253187.0,981084.0,0.015556711329580591,0.012769709354540602,14746000,Greg Stiemsma,2015,,,,,,,,,,,,,,
2015 Hedo Turkoglu,106,2014-15 Hedo Turkoglu,38.0,0.0,10.3,1.1,2.9,0.385,0.6,1.3,0.44,0.6,1.3,0.44,0.486,0.2,0.5,0.5,0.3,2.1,2.3,0.9,0.5,0.3,0.4,1.3,3.0,LAC,1,0,0,0,392.0,11.3,0.4920000000000001,0.459,0.165,3.2,21.4,12.6,11.9,2.4,2.0,12.0,15.0,0.1,0.7,0.8,0.095,-1.9,2.1,0.2,0.2,12000000.0,34.0,14.0,63065000,76829000,SF,2013-14 LAC,73103861.0,36907754.0,36196107.0,4938253187.0,1448490.0,0.022968207405058273,0.018853427742128625,20644400,Hedo Turkoglu,2015,,,,,,,,,,,,,,
2015 Ish Smith,17,2014-15 Ish Smith,70.0,1.0,14.4,1.7,4.0,0.423,0.0,0.3,0.043,0.0,0.3,0.043,0.425,0.3,0.6,0.564,0.4,1.4,1.8,2.6,0.7,0.2,0.9,0.9,3.7,PHO,0,0,0,0,1006.0,11.7,0.438,0.08199999999999999,0.139,3.5,10.9,7.2,26.0,2.4,1.0,17.9,15.9,0.0,1.0,1.0,0.048,-2.7,0.5,-2.3,-0.1,951463.0,25.0,4.0,63065000,76829000,PG,2013-14 PHO,64412586.0,7351463.0,57061123.0,4938253187.0,981084.0,0.015556711329580591,0.012769709354540602,14746000,Ish Smith,2015,,,,,,,,,,,,,,
2015 Jameer Nelson,20,2014-15 Jameer Nelson,68.0,68.0,32.0,4.3,11.0,0.394,2.0,5.8,0.348,2.0,5.8,0.348,0.485,1.4,1.6,0.857,0.4,3.0,3.4,7.0,0.8,0.1,2.4,2.1,12.1,ORL,0,0,0,1,2179.0,13.9,0.515,0.523,0.15,1.5,10.5,6.0,35.1,1.2,0.2,17.3,20.1,1.6,1.2,2.8,0.062,1.1,-2.2,-1.1,0.5,8600000.0,31.0,10.0,63065000,76829000,PG,2013-14 ORL,58318374.0,20584293.0,37734081.0,4938253187.0,2732000.0,0.04332038373107112,0.0355594892553593,17695200,Jameer Nelson,2015,,,,,,,,,,,,,,
2015 James Johnson,9,2014-15 James Johnson,52.0,4.0,18.4,2.8,5.9,0.464,0.4,1.7,0.253,0.4,1.7,0.253,0.5,1.5,1.7,0.8440000000000001,1.2,2.0,3.2,2.1,0.8,1.1,1.3,2.0,7.4,MEM,1,0,0,0,956.0,18.5,0.552,0.282,0.292,7.4,13.2,10.3,18.2,2.3,5.0,16.0,20.0,1.4,1.6,3.0,0.15,1.3,3.2,4.5,1.6,,26.0,5.0,63065000,76829000,PF,2013-14 MEM,73789859.0,5825646.0,67964213.0,4938253187.0,2500000.0,0.039641639578212956,0.032539796170716784,14746000,James Johnson,2015,,,,,,,,,,,,,,
2015 James Jones,53,2014-15 James Jones,20.0,6.0,11.8,1.6,3.4,0.456,1.4,2.7,0.519,1.4,2.7,0.519,0.662,0.4,0.6,0.636,0.1,1.1,1.2,0.5,0.2,0.2,0.2,0.3,4.9,MIA,1,1,0,0,236.0,15.4,0.6659999999999999,0.794,0.162,1.1,10.8,6.1,5.8,0.7,1.5,5.2,15.6,0.6,0.1,0.7,0.147,2.9,-2.8,0.0,0.1,,33.0,11.0,63065000,76829000,SF,2013-14 MIA,82218984.0,86247931.0,-4028947.0,4938253187.0,1448490.0,0.022968207405058273,0.018853427742128625,20644400,James Jones,2015,,,,,,,,,,,,,,
2015 Jannero Pargo,99,2014-15 Jannero Pargo,29.0,0.0,8.3,1.8,4.1,0.441,0.8,2.1,0.4,0.8,2.1,0.4,0.542,0.3,0.4,0.727,0.0,0.7,0.7,1.8,0.5,0.0,0.9,0.6,4.7,CHA,1,0,0,0,242.0,18.9,0.5539999999999999,0.508,0.093,0.5,8.9,4.7,40.3,3.0,0.3,17.5,28.4,0.2,0.4,0.5,0.105,3.1,-2.2,0.9,0.2,1399507.0,34.0,10.0,63065000,76829000,PG,2013-14 CHA,60819062.0,23626355.0,37192707.0,4938253187.0,1448490.0,0.022968207405058273,0.018853427742128625,17695200,Jannero Pargo,2015,,,,,,,,,,,,,,
2015 Jason Maxiell,98,2014-15 Jason Maxiell,34.0,13.0,14.4,1.4,3.1,0.448,0.0,0.0,,0.0,0.0,,0.448,0.4,0.9,0.484,0.8,1.7,2.5,0.3,0.2,0.6,0.4,1.4,3.2,ORL,0,0,0,1,488.0,8.1,0.459,0.0,0.295,6.5,13.5,10.0,2.8,0.8,3.2,10.6,12.4,-0.1,0.4,0.3,0.029,-5.3,0.3,-5.0,-0.4,2500000.0,30.0,9.0,63065000,76829000,PF,2013-14 ORL,58318374.0,20584293.0,37734081.0,4938253187.0,1316809.0,0.020880187108538808,0.01713947858230616,17695200,Jason Maxiell,2015,,,,,,,,,,,,,,
2015 Jason Smith,16,2014-15 Jason Smith,31.0,27.0,26.8,4.2,9.1,0.465,0.0,0.0,,0.0,0.0,,0.465,1.3,1.6,0.78,1.6,4.2,5.8,0.9,0.4,0.9,0.9,3.2,9.7,NOP,0,0,0,0,830.0,12.4,0.495,0.0,0.177,7.0,18.5,12.7,5.6,0.7,2.9,8.4,18.2,0.5,0.4,0.9,0.054000000000000006,-2.6,-0.9,-3.5,-0.3,2500000.0,27.0,6.0,63065000,76829000,C,2013-14 NOP,62186089.0,11481168.0,50704921.0,4938253187.0,3278000.0,0.051978117814952825,0.04266618073904385,14746000,Jason Smith,2015,0,Hornets,Jason Smith,None,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015 Jeff Adrien,104,2014-15 Jeff Adrien,53.0,12.0,18.1,2.7,5.2,0.52,0.0,0.0,,0.0,0.0,,0.52,1.4,2.2,0.639,1.9,3.8,5.8,0.7,0.5,0.7,0.7,2.0,6.8,MIL,0,0,0,1,705.0,18.4,0.552,0.0,0.4,10.9,25.0,17.7,7.7,1.3,2.4,10.1,19.7,1.2,0.6,1.8,0.121,-0.9,-0.7,-1.6,0.1,916099.0,27.0,4.0,63065000,76829000,PF,2013-14 MIL,49175131.0,15385647.0,33789484.0,4938253187.0,981084.0,0.015556711329580591,0.012769709354540602,14746000,Jeff Adrien,2015,,,,,,,,,,,,,,
2015 Jerryd Bayless,2,2014-15 Jerryd Bayless,72.0,19.0,23.4,3.4,8.6,0.402,1.1,2.9,0.358,1.1,2.9,0.358,0.464,1.3,1.6,0.797,0.3,1.7,2.0,2.7,0.8,0.1,1.1,2.2,9.3,BOS,0,0,0,0,1036.0,12.5,0.514,0.341,0.161,1.5,8.1,4.7,20.4,2.0,0.3,12.9,19.9,0.7,0.7,1.4,0.064,-0.2,-1.5,-1.7,0.1,3135000.0,25.0,6.0,63065000,76829000,SG,2013-14 BOS,63769609.0,15135000.0,48634609.0,4938253187.0,3000000.0,0.047569967493855544,0.03904775540486014,14746000,Jerryd Bayless,2015,0,Raptors,Jerryd Bayless,None,0.0,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
